"lat","lng","city"
43.53,-71.60219,Sanbornton
43.30337,-71.92413,South Sutton
43.15999,-71.41794,Suncook
43.42783,-71.57514,Tilton
43.29313,-71.82934,Warner
43.94468,-71.88231,Warren
43.18339,-72.08979,Washington
43.08126,-71.72189,Weare
43.86006,-71.9295,Wentworth
43.49361,-72.03057,Springfield
43.92408,-71.64359,Thornton
43.45168,-71.91795,Wilmot
43.12391,-71.12089,Nottingham
43.17976,-71.14205,West Nottingham
43.97696,-71.67721,Woodstock
43.22423,-71.54342,Concord
43.29819,-71.67186,Concord
43.13078,-71.53066,Bow
43.32257,-71.44265,Loudon
42.96785,-72.29862,Keene
43.06023,-71.97446,Antrim
42.77737,-72.44263,Ashuelot
43.01268,-71.90781,Bennington
42.8767,-72.46148,Chesterfield
42.89403,-72.07178,Dublin
43.01555,-72.2137,Sullivan
42.86163,-72.29639,Swanzey
42.7592,-72.14794,Fitzwilliam
43.03996,-72.26448,Gilsum
42.98222,-72.00037,Hancock
42.94157,-72.09107,Harrisville
42.80907,-72.50029,Hinsdale
42.82922,-72.05962,Jaffrey
42.89816,-72.18308,Marlborough
43.13092,-72.21505,Marlow
43.00282,-72.12933,Nelson
42.86906,-71.93797,Peterborough
42.75234,-72.01071,Rindge
42.8949,-72.40507,Spofford
43.08256,-72.11085,Stoddard
42.82677,-72.18988,Troy
42.89525,-72.50964,West Chesterfield
42.96894,-72.43203,Westmoreland
42.77869,-72.34413,Winchester
44.33222,-71.80973,Littleton
44.49953,-71.20396,Berlin
44.25386,-71.59924,Bethlehem
44.28946,-71.41722,Bretton Woods
44.89839,-71.37178,Colebrook
44.95234,-71.04182,Errol
44.17347,-71.69519,Franconia
44.34227,-71.13413,Gorham
44.59777,-71.43703,Groveton
44.40148,-71.4583,Jefferson
44.48696,-71.54278,Lancaster
44.22538,-71.89703,Lisbon
44.22058,-71.7963,Sugar Hill
44.60545,-71.23204,Milan
44.74195,-71.51485,North Stratford
45.1128,-71.25493,Pittsburg
44.29816,-71.31774,Randolph
44.30616,-71.527,Twin Mountain
44.73439,-71.38243,West Stewartstown
44.37998,-71.63179,Whitefield
43.23933,-72.29855,Acworth
43.13751,-72.32938,Alstead
43.25339,-72.38059,Charlestown
43.13232,-72.38984,Drewsville
43.22815,-72.18032,Lempster
43.19698,-72.26084,South Acworth
43.07128,-72.40604,Walpole
43.1441,-72.44512,North Walpole
44.18025,-71.98626,Bath
43.67134,-72.01559,Canaan
43.36026,-72.32489,Claremont
43.47407,-72.32001,Cornish
43.60207,-72.11713,Enfield
43.70681,-72.19308,Etna
43.44363,-72.08394,Georges Mills
43.28909,-72.11489,Goshen
43.51534,-72.14798,Grantham
43.72377,-72.19563,Hanover
44.03452,-72.05231,Haverhill
43.63491,-72.23819,Lebanon
43.80529,-72.11573,Lyme
43.5336,-72.26469,Meriden
44.28443,-72.0098,Monroe
43.38484,-72.19898,Newport
44.09097,-71.9947,North Haverhill
43.89548,-72.06672,Orford
43.97477,-72.03089,Piermont
44.03169,-71.97142,Pike
43.5526,-72.28399,Plainfield
43.38962,-72.09149,Sunapee
43.63675,-72.30608,West Lebanon
44.06525,-71.87017,Woodsville
43.07293,-70.8052,Portsmouth
43.45321,-71.21184,Alton
43.52692,-71.27941,Alton Bay
42.83693,-71.16042,Atkinson
44.08148,-71.29643,Bartlett
44.09408,-71.04573,Center Conway
43.77341,-71.18717,Center Ossipee
43.69753,-71.24218,Center Tuftonboro
43.8885,-71.23358,Chocorua
43.97302,-71.25261,Conway
42.93012,-71.12197,Danville
43.18933,-70.88428,Dover
43.17488,-70.94089,Madbury
43.11744,-70.91937,Durham
43.21366,-71.04227,Barrington
42.88878,-71.12881,East Hampstead
42.90691,-70.98774,East Kingston
43.63549,-70.99568,East Wakefield
43.90249,-71.04859,Eaton Center
42.97464,-70.98885,Exeter
43.36319,-71.07605,Farmington
43.82608,-71.07118,Freedom
43.42271,-71.32766,Gilmanton Iron Works
44.11257,-71.24036,Glen
43.26256,-70.98254,Rochester
43.03853,-70.84803,Greenland
42.88148,-71.17856,Hampstead
42.93941,-70.83697,Hampton
42.92693,-70.88603,Hampton Falls
44.10317,-71.1271,Intervale
44.18445,-71.18899,Jackson
44.06875,-71.12162,Kearsarge
42.91562,-71.06647,Kingston
43.89454,-71.13101,Madison
43.69739,-71.29983,Melvin Village
43.43606,-71.01633,Milton
43.4982,-70.97547,Milton Mills
43.63818,-71.29371,Mirror Lake
43.06558,-70.72003,New Castle
43.46343,-71.14172,New Durham
43.03916,-70.96627,Newfields
43.0691,-70.95164,Newmarket
42.86839,-71.04357,Newton
44.0427,-71.12422,North Conway
43.11931,-71.0068,Lee
42.97914,-70.83025,North Hampton
43.69044,-71.10631,Ossipee
42.84032,-71.09603,Plaistow
43.3031,-70.98891,Rochester
43.31879,-70.9415,Rochester
43.22092,-70.83995,Rollinsford
43.0157,-70.76052,Rye
42.9807,-70.77358,Rye Beach
43.57225,-71.04249,Sanbornville
42.93321,-71.1833,Sandown
42.88689,-70.8607,Seabrook
43.89944,-71.18636,Silver Lake
43.25335,-70.88555,Somersworth
43.74727,-71.04254,Effingham
43.81252,-71.30789,South Tamworth
43.28018,-71.14885,Strafford
43.01579,-70.90051,Stratham
43.86399,-71.28783,Tamworth
43.48485,-71.0662,Union
43.81528,-71.20581,West Ossipee
43.61109,-71.17788,Wolfeboro
43.90841,-71.32453,Wonalancet
43.30063,-70.84397,Berwick
43.22246,-70.63788,Cape Neddick
43.14885,-70.786,Eliot
43.11025,-70.73201,Kittery
43.08481,-70.68449,Kittery Point
43.3447,-70.77759,North Berwick
43.25474,-70.611,Ogunquit
43.23838,-70.74795,South Berwick
43.16786,-70.68105,York
43.17374,-70.60842,York Beach
43.13424,-70.63695,York Harbor
43.52991,-70.92078,Acton
43.49572,-70.67922,Alfred
43.73362,-69.98724,Bailey Island
43.49591,-70.49537,Biddeford
43.44397,-70.34272,Biddeford Pool
44.03664,-69.86337,Bowdoinham
44.04791,-70.73632,Bridgton
43.93341,-70.91718,Brownfield
43.90068,-69.97607,Brunswick
43.96503,-70.5205,Casco
43.72974,-70.11317,Chebeague Island
43.69149,-70.0999,Cliff Island
43.76811,-70.81028,Cornish
43.79756,-70.26519,Cumberland Center
43.98055,-70.80718,Denmark
43.83556,-70.67701,East Baldwin
43.40333,-70.91155,Lebanon
43.89479,-70.66007,Sebago
43.59301,-70.69553,East Waterboro
43.85561,-70.10085,Freeport
44.09129,-70.94942,Fryeburg
43.70343,-70.4581,Gorham
43.88744,-70.34532,Gray
44.10922,-70.71784,Harrison
43.86416,-70.82631,Hiram
43.62953,-70.62453,Hollis Center
43.39721,-70.57071,Kennebunk
43.42027,-70.4921,Kennebunkport
43.73552,-70.91152,Parsonsfield
43.68862,-70.78642,Limerick
43.7356,-70.70263,Limington
43.69148,-70.15714,Long Island
44.18945,-70.88477,Lovell
43.97065,-70.61444,Naples
43.66066,-70.85875,Newfield
44.09563,-70.70177,North Bridgton
43.63409,-70.74312,North Waterboro
43.79798,-70.40547,Windham
43.50145,-70.39551,Ocean Park
43.52635,-70.38985,Old Orchard Beach
43.77332,-69.96808,Orrs Island
43.84009,-70.9409,Porter
43.89918,-70.18191,Pownal
43.89598,-70.48133,Raymond
43.53898,-70.46236,Saco
43.41301,-70.74237,Sanford
43.59103,-70.3683,Scarborough
43.55248,-70.83793,Shapleigh
43.80343,-69.94972,Harpswell
43.46728,-70.81359,Springvale
43.76637,-70.55893,Standish
43.7809,-70.62553,Steep Falls
43.96145,-69.95872,Topsham
43.56234,-70.74529,Waterboro
44.19352,-70.71906,Waterford
43.32669,-70.63356,Wells
43.83035,-70.74858,West Baldwin
43.69542,-70.35389,Westbrook
43.64282,-70.53765,Buxton
43.63925,-70.90749,West Newfield
43.7978,-70.1719,Yarmouth
43.85123,-70.23636,North Yarmouth
43.6624,-70.2586,Portland
43.65877,-70.30622,Portland
43.69392,-70.2909,Portland
43.74753,-70.2825,Falmouth
43.63081,-70.28972,South Portland
43.5891,-70.23801,Cape Elizabeth
43.66057,-70.18901,Peaks Island
43.66732,-70.19984,Portland
43.75834,-70.19905,Cumberland Foreside
44.08505,-70.24923,Auburn
44.70046,-70.8142,Andover
44.36726,-70.83364,Bethel
44.40924,-70.59285,Bryant Pond
44.33511,-70.35286,Buckfield
44.47242,-70.29857,Canton
43.9644,-70.12954,Durham
44.58001,-70.40058,Dixfield
44.62555,-70.70823,East Andover
44.56866,-70.29471,East Dixfield
44.26438,-70.88777,Stoneham
44.61624,-70.19359,East Wilton
44.19036,-70.14461,Greene
44.49665,-70.7256,Hanover
44.20785,-70.37937,Hebron
44.53062,-70.20935,Jay
44.09147,-70.16808,Lewiston
44.02582,-70.11706,Lisbon
44.02719,-70.06011,Lisbon Falls
44.4079,-70.21503,Livermore
44.43249,-70.14265,Livermore Falls
44.33505,-70.66863,Greenwood
44.10294,-70.40733,Mechanic Falls
44.57347,-70.51358,Mexico
44.14829,-70.33794,Minot
44.22762,-70.00868,Monmouth
43.96409,-70.29589,New Gloucester
44.5631,-70.91907,Newry
44.29476,-70.13061,Leeds
44.27542,-70.04276,North Monmouth
44.22478,-70.77084,North Waterford
44.22842,-70.60651,Norway
44.11241,-70.51559,Oxford
44.26099,-70.49871,Paris
44.04634,-70.38999,Poland
44.68966,-70.63729,Roxbury
44.53469,-70.61541,Rumford
44.1215,-70.06152,Sabattus
44.2445,-70.48832,South Paris
44.26709,-70.24291,Turner
44.34757,-70.0651,Wayne
44.70625,-70.4523,Weld
44.4032,-70.86019,West Bethel
44.05812,-69.9694,Bowdoin
44.32108,-70.53248,West Paris
44.47354,-70.45058,Peru
44.37461,-70.44674,Sumner
44.62346,-70.27075,Wilton
44.36387,-69.73729,Augusta
44.25997,-69.55485,Coopers Mills
44.07942,-69.73939,Dresden
44.2588,-69.82125,Farmingdale
44.19816,-69.7841,Gardiner
44.23469,-69.75068,Randolph
44.29047,-69.81399,Hallowell
44.21521,-69.49922,Jefferson
44.43734,-70.07014,Kents Hill
44.16266,-69.93942,Litchfield
44.33174,-69.86082,Manchester
44.46478,-69.96225,Mount Vernon
44.2052,-69.6126,Whitefield
44.39602,-69.42709,Palermo
44.38227,-69.94915,Readfield
44.12366,-69.82883,Richmond
44.41821,-69.53286,South China
44.17947,-69.76134,South Gardiner
44.54741,-70.00299,Vienna
44.31101,-69.57807,Windsor
44.31158,-69.96153,Winthrop
44.84711,-68.84654,Bangor
45.2186,-69.57816,Abbot
44.9877,-68.23246,Aurora
45.08821,-68.90696,Bradford
44.88634,-68.56672,Bradley
44.78354,-68.73517,Brewer
45.55647,-67.8274,Brookton
45.40654,-69.08568,Brownville
45.35308,-69.05832,Brownville Junction
44.62725,-68.75286,Bucksport
45.19923,-68.36728,Burlington
45.07572,-68.50689,Greenbush
44.7969,-69.03154,Carmel
44.4111,-68.79524,Castine
45.07097,-69.03408,Charleston
45.67003,-67.86144,Danforth
45.1849,-69.15827,Dover Foxcroft
44.9805,-69.01063,Corinth
44.80643,-68.55584,Eddington
44.72039,-68.6171,Holden
45.64662,-68.58646,East Millinocket
44.56453,-68.6678,East Orland
44.78529,-69.13385,Etna
44.96435,-69.13539,Exeter
44.59856,-68.91904,Frankfort
45.68984,-69.32252,Greenville
45.47446,-69.69538,Greenville Junction
45.24412,-69.40572,Guilford
44.72591,-68.94585,Hampden
45.31208,-68.71977,Howland
44.99761,-68.88357,Hudson
44.91593,-68.92797,Kenduskeag
45.6035,-68.21915,Kingman
45.18229,-68.78244,Lagrange
45.5222,-67.52516,Lambert Lake
45.3223,-68.27511,Lee
44.88645,-68.9977,Levant
45.43432,-68.52821,Lincoln
45.58898,-68.33948,Mattawamkeag
45.64134,-68.52638,Medway
44.98057,-68.57243,Milford
45.86541,-68.93072,Millinocket
45.28117,-68.90569,Milo
45.29104,-69.50202,Monson
45.0263,-68.72323,Old Town
44.90251,-68.66624,Orono
45.8912,-67.8471,Orient
44.57334,-68.67736,Orland
44.88594,-68.71888,Orono
44.71501,-68.77901,Orrington
45.1845,-68.58681,Passadumkeag
44.47474,-68.70521,Penobscot
45.7299,-69.76857,Rockwood
45.12755,-69.30688,Sangerville
45.24298,-69.10423,Sebec
45.362,-69.61562,Shirley Mills
45.39371,-68.1006,Springfield
44.87586,-69.11143,Stetson
44.91074,-68.69119,Stillwater
45.39527,-67.82458,Topsfield
45.56705,-67.51353,Vanceboro
45.34738,-67.6658,Waite
45.23853,-68.53301,West Enfield
45.45464,-68.32985,Winn
44.65839,-68.91189,Winterport
45.7249,-68.06619,Wytopitlock
43.89156,-69.8306,Bath
44.08778,-69.63436,Alna
43.90241,-69.62498,Boothbay
43.85632,-69.62807,Boothbay Harbor
43.96429,-69.50513,Bristol
43.88671,-69.48411,Chamberlain
44.03446,-69.49211,Damariscotta
43.83316,-69.58997,East Boothbay
43.99388,-69.32779,Friendship
43.81499,-69.74804,Georgetown
44.00648,-69.42701,Bremen
44.04787,-69.57145,Newcastle
43.86348,-69.50481,New Harbor
44.10597,-69.47687,Nobleboro
43.96867,-69.62311,Edgecomb
43.89974,-69.51499,Pemaquid
43.78758,-69.82764,Phippsburg
44.0151,-69.25655,Cushing
43.93089,-69.46761,Round Pond
43.89652,-69.56153,South Bristol
43.80844,-69.63088,Squirrel Island
43.89949,-69.67516,Trevett
44.10984,-69.36956,Waldoboro
43.95063,-69.55025,Walpole
44.2734,-69.39105,Washington
43.85383,-69.66016,West Boothbay Harbor
43.82244,-69.6671,Southport
43.98136,-69.6926,Wiscasset
43.96216,-69.76872,Woolwich
44.66038,-68.41623,Ellsworth
44.57697,-67.70281,Addison
44.47689,-68.05228,Gouldsboro
44.38518,-68.27108,Bar Harbor
44.48771,-67.59633,Beals
44.25954,-68.37722,Bernard
44.37498,-68.03593,Birch Harbor
44.41819,-68.58223,Blue Hill
44.28346,-68.57069,Brooklin
44.36929,-68.73081,Brooksville
45.13397,-67.22401,Calais
44.75555,-67.95143,Cherryfield
44.70786,-67.70824,Columbia Falls
44.42438,-67.9877,Corea
44.25041,-68.25503,Cranberry Isles
44.68494,-67.22169,Cutler
44.22275,-68.66581,Deer Isle
44.87275,-67.28238,Dennysville
44.8471,-67.47287,East Machias
44.91373,-67.01834,Eastport
44.63457,-68.22253,Franklin
44.11376,-68.35479,Frenchboro
44.53803,-68.30573,Hancock
44.33906,-68.79591,Harborside
44.57876,-67.80562,Harrington
44.05408,-68.6282,Isle Au Haut
44.26007,-68.22812,Islesford
44.65899,-67.59585,Jonesboro
44.56606,-67.5817,Jonesport
44.28924,-68.71412,Little Deer Isle
44.82234,-67.07457,Lubec
44.23705,-68.3431,Bass Harbor
44.78128,-67.57716,Machias
44.66467,-67.39318,Machiasport
44.97624,-67.41965,Meddybemps
44.53873,-67.87257,Milbridge
44.34026,-68.33231,Mount Desert
44.30766,-68.28735,Northeast Harbor
44.53906,-68.12797,Sullivan
44.97646,-67.22204,Pembroke
44.97853,-67.10413,Perry
45.19846,-67.70543,Princeton
44.40014,-68.01841,Prospect Harbor
45.06618,-67.16247,Robbinston
44.30484,-68.67028,Sargentville
44.29347,-68.40883,Seal Cove
44.30083,-68.24223,Seal Harbor
44.34741,-68.64238,Sedgwick
44.49016,-68.17945,Sorrento
44.27843,-68.33247,Southwest Harbor
44.50699,-67.94485,Steuben
44.16655,-68.65646,Stonington
44.23596,-68.82368,Sunset
44.49335,-68.52796,Surry
44.15869,-68.44015,Swans Island
44.98619,-67.69015,Wesley
44.76178,-67.25217,Whiting
44.38479,-68.07828,Winter Harbor
45.09987,-67.46518,Baileyville
46.12574,-67.91471,Houlton
46.56679,-68.49326,Ashland
45.74275,-68.40311,Benedicta
46.48479,-67.91955,Blaine
46.38072,-68.02865,Bridgewater
46.90661,-68.01998,Caribou
46.61641,-69.52178,Clayton Lake
46.97137,-68.61049,Eagle Lake
46.64325,-67.85487,Easton
46.77766,-67.85526,Fort Fairfield
47.15427,-68.72512,Fort Kent
47.27371,-68.39936,Frenchville
47.24885,-68.12472,Grand Isle
45.94854,-68.19649,Island Falls
46.9582,-67.85718,Limestone
47.33054,-68.30176,Madawaska
46.6141,-68.18278,Mapleton
46.55426,-67.84732,Mars Hill
46.32354,-67.90928,Monticello
46.11857,-67.97183,New Limerick
46.97574,-68.12094,New Sweden
46.08068,-68.10371,Oakfield
46.36843,-68.34229,Oxbow
46.06884,-68.64477,Patten
46.88162,-68.23911,Perham
46.7878,-68.82875,Portage
46.68676,-67.98737,Presque Isle
47.23375,-68.32732,Saint Agatha
47.27426,-68.22649,Saint David
47.10285,-69.05048,Saint Francis
45.8105,-68.31818,Sherman
45.83515,-68.48952,Stacyville
47.11615,-68.31162,Sinclair
46.1677,-68.26924,Smyrna Mills
47.14634,-68.61883,Wallagrass
47.03586,-68.18907,Stockholm
47.12678,-68.00368,Van Buren
46.79207,-68.17878,Washburn
46.55166,-67.97685,Westfield
44.12739,-69.13686,Rockland
44.22929,-69.08924,Camden
44.25104,-69.18962,Hope
44.31083,-68.90896,Islesboro
44.3179,-69.04753,Lincolnville
43.85227,-68.8916,Matinicus
43.76561,-69.31235,Monhegan
44.15172,-68.86311,North Haven
44.04344,-69.08504,Owls Head
43.93797,-69.26958,Port Clyde
44.17798,-69.12007,Rockport
44.04638,-69.1452,South Thomaston
44.00068,-69.16112,Spruce Head
43.968,-69.22817,Tenants Harbor
44.09302,-69.17483,Thomaston
44.26186,-69.27703,Union
44.07898,-68.84384,Vinalhaven
44.12946,-69.24481,Warren
44.55449,-69.57037,Waterville
44.517,-69.44123,Albion
44.78039,-69.96112,Anson
44.97286,-69.68045,Athens
44.46643,-69.04156,Belfast
44.48959,-69.84167,Belgrade
44.55027,-69.86651,Belgrade Lakes
45.11323,-69.83863,Bingham
44.57256,-69.13326,Brooks
44.68739,-69.38255,Burnham
45.03722,-69.44533,Cambridge
44.77922,-69.54967,Canaan
45.21477,-69.90509,Caratunk
44.48035,-69.51521,China Village
44.67021,-69.53589,Clinton
44.94973,-69.25695,Corinna
44.76238,-69.31131,Detroit
45.02656,-69.32835,Dexter
44.6957,-69.13335,Dixmont
45.32923,-70.62715,Eustis
44.63546,-69.67635,Fairfield
44.65881,-70.10329,Farmington
45.05436,-69.15859,Garland
44.62018,-70.07508,Farmington Falls
44.4654,-69.3017,Freedom
45.04148,-69.59241,Harmony
44.87994,-69.52054,Hartland
44.68737,-69.64237,Hinckley
45.57669,-70.27974,Jackman
45.03319,-70.2391,Kingfield
44.36712,-69.34029,Liberty
44.83241,-69.80556,Madison
44.60716,-69.04575,Monroe
44.40934,-69.14261,Morrill
44.86017,-69.23297,Newport
44.63998,-70.00799,New Sharon
44.80533,-70.11215,New Vineyard
44.70419,-69.8471,Norridgewock
44.90561,-69.92494,North Anson
45.16024,-70.1665,New Portland
44.56621,-69.81463,Oakland
44.9355,-70.83584,Oquossoc
44.84563,-69.36272,Palmyra
44.82476,-70.47877,Phillips
44.77138,-69.43866,Pittsfield
44.77019,-69.22461,Plymouth
45.00032,-70.63519,Rangeley
44.93191,-69.39225,Saint Albans
44.36229,-69.19303,Searsmont
44.4893,-68.92996,Searsport
44.62549,-69.58837,Shawmut
44.79873,-69.66951,Skowhegan
44.63466,-69.80789,Smithfield
44.94105,-69.79731,Solon
44.53228,-68.85941,Stockton Springs
45.11443,-70.40494,Stratton
44.92171,-70.30599,Strong
44.69648,-70.28054,Temple
45.3751,-69.8746,West Forks
44.55286,-69.22354,Thorndike
44.67915,-69.25361,Troy
44.59588,-69.35959,Unity
44.4299,-69.64784,Vassalboro
44.65983,-70.15584,West Farmington
43.67309,-72.37943,White River Junction
43.64769,-72.34395,White River Junction
43.39989,-72.40981,Ascutney
43.72361,-72.5872,Barnard
43.80193,-72.65708,Bethel
44.00229,-72.16412,Bradford
43.58921,-72.62178,Bridgewater
43.61723,-72.67998,Bridgewater Corners
44.026,-72.57843,Brookfield
43.46033,-72.48371,Brownsville
43.99313,-72.45859,Chelsea
44.03407,-72.2975,Corinth
44.06796,-72.20438,East Corinth
43.96702,-72.54264,East Randolph
44.24013,-72.1053,East Ryegate
43.80658,-72.21194,East Thetford
43.9144,-72.19881,Fairlee
44.23864,-72.25024,Groton
43.5798,-72.42692,Hartland
44.26442,-72.06414,McIndoe Falls
44.08525,-72.11753,Newbury
43.6008,-72.35698,North Hartland
43.71799,-72.48362,North Pomfret
43.75481,-72.31145,Norwich
43.52895,-72.72397,Plymouth
43.87917,-72.26999,Post Mills
43.64233,-72.43061,Quechee
43.96199,-72.68594,Randolph
43.93023,-72.58087,Randolph Center
43.5012,-72.58358,Reading
43.79079,-72.41617,Sharon
43.69162,-72.53944,South Pomfret
43.79188,-72.52931,South Royalton
44.17366,-72.14317,South Ryegate
43.84225,-72.35099,South Strafford
43.56461,-72.56842,South Woodstock
43.88132,-72.38545,Strafford
43.62901,-72.46108,Taftsville
43.84356,-72.28255,Thetford Center
44.14503,-72.22659,Topsham
43.89961,-72.47789,Tunbridge
43.95622,-72.32214,Vershire
44.14292,-72.08451,Wells River
43.9184,-72.26782,West Fairlee
43.72791,-72.45177,West Hartford
44.1182,-72.30249,West Topsham
43.67332,-72.30726,Wilder
43.49686,-72.4515,Windsor
43.64707,-72.55165,Woodstock
43.1783,-72.48333,Bellows Falls
43.15615,-72.55929,Cambridgeport
43.40454,-72.58457,Cavendish
43.26267,-72.63095,Chester
43.17867,-72.62307,Grafton
43.24503,-72.81224,Londonderry
43.40368,-72.7029,Ludlow
43.33653,-72.52727,North Springfield
43.39374,-72.49566,Perkinsville
43.251,-72.92008,Peru
43.42885,-72.63487,Proctorsville
43.13558,-72.53424,Saxtons River
43.17717,-72.8228,South Londonderry
43.30719,-72.46928,Springfield
43.10299,-72.47296,Westminster
43.3166,-72.8067,Weston
42.87652,-73.1426,Bennington
43.12048,-73.19337,Arlington
43.26189,-73.08269,Dorset
43.06642,-73.06132,East Arlington
43.25235,-72.99913,East Dorset
43.15937,-73.06911,Manchester
43.16696,-73.06685,Manchester Center
42.96538,-73.25156,North Bennington
42.81594,-73.26173,North Pownal
42.77516,-73.21273,Pownal
42.97935,-73.12066,Shaftsbury
42.84346,-72.65901,Brattleboro
43.16215,-72.93486,Bondville
42.96407,-72.7972,East Dover
42.77468,-72.80015,Jacksonville
