"Row_ID","Order_ID","Order_Date","Ship_Date","Ship_Mode","Customer_ID","Country/Region","City","State/Province","Postal Code","division","region","Product_ID","Product_Name","sales","units","Gross_Profit","cost","prod_margin"
2528,US-2022-144043-CHO-TRI-54000,"5/10/2022","11/5/2027",Standard Class,144043,United States,Louisville,Colorado,,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,65.33
2744,US-2022-115945-CHO-SCR-58000,"6/25/2022","12/22/2027",Standard Class,115945,United States,Los Angeles,California,,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44
2746,US-2022-115945-CHO-TRI-54000,"6/25/2022","12/22/2027",Standard Class,115945,United States,Los Angeles,California,,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33
2750,US-2022-115945-CHO-TRI-54000,"6/25/2022","12/22/2027",Standard Class,115945,United States,Los Angeles,California,,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33
7310,US-2024-126634-CHO-FUD-51000,"3/30/2024","9/22/2029",Second Class,126634,United States,Lakewood,California,,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,66.67
7409,US-2024-144932-CHO-FUD-51000,"4/14/2024","10/8/2029",First Class,144932,United States,Toledo,Ohio,,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,66.67
7410,US-2024-144932-CHO-FUD-51000,"4/14/2024","10/8/2029",First Class,144932,United States,Toledo,Ohio,,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,66.67
7413,US-2024-144932-CHO-SCR-58000,"4/14/2024","10/8/2029",First Class,144932,United States,Toledo,Ohio,,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44
8718,US-2024-145737-CHO-TRI-54000,"9/15/2024","3/13/2030",Standard Class,145737,United States,Lebanon,Tennessee,,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,65.33
9830,US-2024-131212-CHO-MIL-31000,"12/5/2024","6/1/2030",Standard Class,131212,United States,Bellevue,Washington,,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,64.92
9833,US-2024-131212-CHO-NUT-13000,"12/5/2024","6/1/2030",Standard Class,131212,United States,Bellevue,Washington,,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,71.35
10054,CA-2024-126634-CHO-FUD-51000,"12/20/2024","6/14/2030",Second Class,126634,Canada,Vancouver,British Columbia,,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,66.67
796,US-2021-122679-CHO-TRI-54000,"7/22/2021","1/18/2027",Standard Class,122679,United States,Los Angeles,California,,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,65.33
2521,US-2022-142055-CHO-SCR-58000,"5/8/2022","10/31/2027",First Class,142055,United States,New York City,New York,,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44
3881,US-2022-110093-CHO-MIL-31000,"12/3/2022","5/30/2028",Standard Class,110093,United States,Philadelphia,Pennsylvania,,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,64.92
3883,US-2022-110093-CHO-FUD-51000,"12/3/2022","5/30/2028",Standard Class,110093,United States,Philadelphia,Pennsylvania,,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,66.67
5113,US-2023-158708-SUG-SWE-91000,"6/26/2023","12/19/2028",Second Class,158708,United States,Plano,Texas,,Sugar,Interior,SUG-SWE-91000,SweeTARTS,3.0,2,1.4,1.6,46.67
6028,US-2023-151323-CHO-NUT-13000,"10/23/2023","4/19/2029",Standard Class,151323,United States,Seattle,Washington,,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,71.35
6709,US-2023-151155-CHO-MIL-31000,"12/20/2023","6/15/2029",Standard Class,151155,United States,Jackson,Mississippi,,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,64.92
6710,US-2023-151155-CHO-TRI-54000,"12/20/2023","6/15/2029",Standard Class,151155,United States,Jackson,Mississippi,,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33
7795,US-2024-127705-CHO-SCR-58000,"6/2/2024","11/27/2029",Standard Class,127705,United States,Lorain,Ohio,,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44
7796,US-2024-127705-CHO-SCR-58000,"6/2/2024","11/27/2029",Standard Class,127705,United States,Lorain,Ohio,,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,69.44
7907,US-2024-155873-CHO-MIL-31000,"6/16/2024","12/12/2029",Standard Class,155873,United States,Carlsbad,New Mexico,,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92
7909,US-2024-155873-CHO-MIL-31000,"6/16/2024","12/12/2029",Standard Class,155873,United States,Carlsbad,New Mexico,,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,64.92
7910,US-2024-155873-CHO-SCR-58000,"6/16/2024","12/12/2029",Standard Class,155873,United States,Carlsbad,New Mexico,,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44
8150,US-2024-126662-CHO-SCR-58000,"7/17/2024","1/11/2030",Standard Class,126662,United States,Los Angeles,California,,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44
1622,US-2021-115336-CHO-NUT-13000,"11/18/2021","5/18/2027",Standard Class,115336,United States,Chicago,Illinois,,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,71.35
2162,US-2022-111234-CHO-NUT-13000,"2/18/2022","8/15/2027",Standard Class,111234,United States,Los Angeles,California,,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,71.35
3844,US-2022-158323-CHO-NUT-13000,"11/30/2022","5/25/2028",First Class,158323,United States,Jacksonville,North Carolina,,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,71.35
9392,US-2024-155425-CHO-TRI-54000,"11/10/2024","5/4/2030",First Class,155425,United States,Tucson,Arizona,,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,65.33
9397,US-2024-155425-CHO-MIL-31000,"11/10/2024","5/4/2030",First Class,155425,United States,Tucson,Arizona,,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,45.5,14,29.54,15.96,64.92
9401,US-2024-155425-CHO-TRI-54000,"11/10/2024","5/4/2030",First Class,155425,United States,Tucson,Arizona,,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,65.33
9403,US-2024-155425-CHO-NUT-13000,"11/10/2024","5/4/2030",First Class,155425,United States,Tucson,Arizona,,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,71.35
9405,US-2024-155425-CHO-TRI-54000,"11/10/2024","5/4/2030",First Class,155425,United States,Tucson,Arizona,,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33
740,US-2021-129924-CHO-FUD-51000,"7/12/2021","1/7/2027",Standard Class,129924,United States,San Francisco,California,,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,66.67
743,US-2021-129924-CHO-FUD-51000,"7/12/2021","1/7/2027",Standard Class,129924,United States,San Francisco,California,,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,66.67
4353,US-2023-144400-CHO-SCR-58000,"2/23/2023","8/19/2028",Standard Class,144400,United States,Philadelphia,Pennsylvania,,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44
7616,US-2024-158218-CHO-MIL-31000,"5/12/2024","11/5/2029",Second Class,158218,United States,Houston,Texas,,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,64.92
7620,US-2024-158218-CHO-FUD-51000,"5/12/2024","11/5/2029",Second Class,158218,United States,Houston,Texas,,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,66.67
1433,US-2021-167262-CHO-FUD-51000,"10/31/2021","4/26/2027",Second Class,167262,United States,Avondale,Arizona,,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,28.8,8,19.2,9.6,66.67
2699,US-2022-106495-CHO-TRI-54000,"6/15/2022","12/8/2027",First Class,106495,United States,Tampa,Florida,,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,65.33
3597,US-2022-164441-CHO-SCR-58000,"11/8/2022","5/5/2028",Standard Class,164441,United States,New York City,New York,,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,39.6,11,27.5,12.1,69.44
3604,US-2022-164441-CHO-SCR-58000,"11/8/2022","5/5/2028",Standard Class,164441,United States,New York City,New York,,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44
5790,US-2023-116232-CHO-FUD-51000,"9/22/2023","3/18/2029",Standard Class,116232,United States,Pembroke Pines,Florida,,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,32.4,9,21.6,10.8,66.67
5792,US-2023-116232-CHO-MIL-31000,"9/22/2023","3/18/2029",Standard Class,116232,United States,Pembroke Pines,Florida,,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,64.92
6371,US-2023-163573-CHO-NUT-13000,"11/24/2023","5/19/2029",First Class,163573,United States,Seattle,Washington,,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,71.35
8987,US-2024-141789-CHO-FUD-51000,"10/3/2024","3/29/2030",First Class,141789,United States,Minneapolis,Minnesota,,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,66.67
10048,US-2024-158729-CHO-NUT-13000,"12/19/2024","6/13/2030",First Class,158729,United States,Lafayette,Louisiana,,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,71.35
3195,US-2022-100734-CHO-TRI-54000,"9/15/2022","3/12/2028",Standard Class,100734,United States,Philadelphia,Pennsylvania,,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,65.33
3200,US-2022-100734-CHO-MIL-31000,"9/15/2022","3/12/2028",Standard Class,100734,United States,Philadelphia,Pennsylvania,,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,64.92
7064,US-2024-136007-CHO-SCR-58000,"2/23/2024","8/23/2029",Standard Class,136007,United States,Seattle,Washington,,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,69.44
7066,US-2024-136007-CHO-TRI-54000,"2/23/2024","8/23/2029",Standard Class,136007,United States,Seattle,Washington,,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,65.33
7261,US-2024-101637-CHO-TRI-54000,"3/24/2024","9/15/2029",Same Day,101637,United States,Beaumont,Texas,,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33
8487,US-2024-157987-CHO-FUD-51000,"9/2/2024","2/27/2030",Standard Class,157987,United States,New York City,New York,,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,66.67
8488,US-2024-157987-CHO-NUT-13000,"9/2/2024","2/27/2030",Standard Class,157987,United States,New York City,New York,,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,71.35
8491,US-2024-157987-CHO-MIL-31000,"9/2/2024","2/27/2030",Standard Class,157987,United States,New York City,New York,,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,64.92
8493,US-2024-157987-CHO-NUT-13000,"9/2/2024","2/27/2030",Standard Class,157987,United States,New York City,New York,,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,71.35
8497,US-2024-157987-CHO-MIL-31000,"9/2/2024","2/27/2030",Standard Class,157987,United States,New York City,New York,,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,64.92
8499,US-2024-157987-CHO-NUT-13000,"9/2/2024","2/27/2030",Standard Class,157987,United States,New York City,New York,,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,71.35
8503,US-2024-157987-CHO-NUT-13000,"9/2/2024","2/27/2030",Standard Class,157987,United States,New York City,New York,,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,27.92,8,19.92,8.0,71.35
8505,US-2024-157987-CHO-MIL-31000,"9/2/2024","2/27/2030",Standard Class,157987,United States,New York City,New York,,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,64.92
8511,US-2024-157987-CHO-SCR-58000,"9/2/2024","2/27/2030",Standard Class,157987,United States,New York City,New York,,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,69.44
8515,US-2024-157987-CHO-NUT-13000,"9/2/2024","2/27/2030",Standard Class,157987,United States,New York City,New York,,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,71.35
8516,US-2024-157987-CHO-FUD-51000,"9/2/2024","2/27/2030",Standard Class,157987,United States,New York City,New York,,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,66.67
8521,US-2024-157987-CHO-SCR-58000,"9/2/2024","2/27/2030",Standard Class,157987,United States,New York City,New York,,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44
10111,US-2024-169411-CHO-NUT-13000,"12/24/2024","6/21/2030",Standard Class,169411,United States,Rochester,New York,,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,71.35
1354,US-2021-122021-CHO-SCR-58000,"10/15/2021","4/9/2027",First Class,122021,United States,Parma,Ohio,,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44
1356,US-2021-122021-CHO-FUD-51000,"10/15/2021","4/9/2027",First Class,122021,United States,Parma,Ohio,,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,66.67
4474,US-2023-134544-CHO-MIL-31000,"3/17/2023","9/8/2028",Second Class,134544,United States,San Francisco,California,,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,64.92
5117,US-2023-161928-CHO-FUD-51000,"6/27/2023","12/19/2028",Second Class,161928,United States,San Francisco,California,,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,66.67
5795,US-2023-158617-CHO-TRI-54000,"9/22/2023","3/20/2029",Standard Class,158617,United States,Lawrence,Indiana,,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,65.33
7254,US-2024-135650-CHO-TRI-54000,"3/23/2024","9/17/2029",Standard Class,135650,United States,Huntsville,Texas,,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33
1639,US-2021-128062-CHO-SCR-58000,"11/19/2021","5/15/2027",Second Class,128062,United States,Philadelphia,Pennsylvania,,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,69.44
1965,US-2021-152030-CHO-SCR-58000,"12/26/2021","6/20/2027",Second Class,152030,United States,Houston,Texas,,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44
2694,US-2022-120439-CHO-SCR-58000,"6/14/2022","12/9/2027",Standard Class,120439,United States,Philadelphia,Pennsylvania,,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,69.44
2787,US-2022-124268-CHO-NUT-13000,"7/4/2022","12/29/2027",Standard Class,124268,United States,New York City,New York,,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,71.35
6922,US-2024-127432-CHO-SCR-58000,"1/22/2024","7/19/2029",Standard Class,127432,United States,Great Falls,Montana,,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44
6923,US-2024-127432-CHO-TRI-54000,"1/22/2024","7/19/2029",Standard Class,127432,United States,Great Falls,Montana,,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33
6924,US-2024-127432-CHO-SCR-58000,"1/22/2024","7/19/2029",Standard Class,127432,United States,Great Falls,Montana,,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44
6925,US-2024-127432-CHO-TRI-54000,"1/22/2024","7/19/2029",Standard Class,127432,United States,Great Falls,Montana,,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,65.33
7529,US-2024-136784-CHO-FUD-51000,"4/30/2024","10/26/2029",Standard Class,136784,United States,San Francisco,California,,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,66.67
9468,US-2024-160416-CHO-TRI-54000,"11/13/2024","5/11/2030",Second Class,160416,United States,Yonkers,New York,,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,65.33
9714,US-2024-143245-CHO-NUT-13000,"12/1/2024","5/29/2030",Standard Class,143245,United States,Fairfield,Connecticut,,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,71.35
9733,US-2024-143245-CHO-FUD-51000,"12/1/2024","5/29/2030",Standard Class,143245,United States,Fairfield,Connecticut,,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,66.67
3919,US-2022-168634-CHO-TRI-54000,"12/6/2022","6/2/2028",Standard Class,168634,United States,San Francisco,California,,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33
4672,US-2023-126270-CHO-SCR-58000,"4/23/2023","10/17/2028",Standard Class,126270,United States,San Clemente,California,,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,69.44
4674,US-2023-126270-CHO-SCR-58000,"4/23/2023","10/17/2028",Standard Class,126270,United States,San Clemente,California,,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44
4739,US-2023-139234-CHO-FUD-51000,"5/6/2023","10/30/2028",Standard Class,139234,United States,Chicago,Illinois,,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,66.67
4742,US-2023-139234-CHO-NUT-13000,"5/6/2023","10/30/2028",Standard Class,139234,United States,Chicago,Illinois,,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,71.35
4834,US-2023-146934-CHO-TRI-54000,"5/22/2023","11/16/2028",Standard Class,146934,United States,Passaic,New Jersey,,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33
4835,US-2023-146934-CHO-NUT-13000,"5/22/2023","11/16/2028",Standard Class,146934,United States,Passaic,New Jersey,,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,71.35
4836,US-2023-146934-CHO-SCR-58000,"5/22/2023","11/16/2028",Standard Class,146934,United States,Passaic,New Jersey,,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,69.44
4838,US-2023-146934-CHO-MIL-31000,"5/22/2023","11/16/2028",Standard Class,146934,United States,Passaic,New Jersey,,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,64.92
4839,US-2023-146934-CHO-TRI-54000,"5/22/2023","11/16/2028",Standard Class,146934,United States,Passaic,New Jersey,,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33
4841,US-2023-146934-CHO-SCR-58000,"5/22/2023","11/16/2028",Standard Class,146934,United States,Passaic,New Jersey,,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,69.44
7484,US-2024-125269-CHO-FUD-51000,"4/24/2024","10/21/2029",Standard Class,125269,United States,Chicago,Illinois,,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,66.67
7489,US-2024-125269-CHO-MIL-31000,"4/24/2024","10/21/2029",Standard Class,125269,United States,Chicago,Illinois,,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,64.92
9530,US-2024-167871-CHO-TRI-54000,"11/18/2024","5/16/2030",Standard Class,167871,United States,Homestead,Florida,,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,65.33
9538,US-2024-167871-CHO-SCR-58000,"11/18/2024","5/16/2030",Standard Class,167871,United States,Homestead,Florida,,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,69.44
9541,US-2024-139969-CHO-MIL-31000,"11/19/2024","5/19/2030",Standard Class,139969,United States,College Station,Texas,,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92
461,US-2021-114181-CHO-TRI-54000,"5/10/2021","11/4/2026",Second Class,114181,United States,Philadelphia,Pennsylvania,,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,65.33
463,US-2021-114181-CHO-SCR-58000,"5/10/2021","11/4/2026",Second Class,114181,United States,Philadelphia,Pennsylvania,,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,69.44
1089,US-2021-103702-CHO-TRI-54000,"9/12/2021","3/10/2027",Standard Class,103702,United States,Fairfield,Ohio,,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,65.33
3438,US-2022-114300-CHO-TRI-54000,"10/13/2022","4/8/2028",Standard Class,114300,United States,Louisville,Kentucky,,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33
3439,US-2022-114300-CHO-TRI-54000,"10/13/2022","4/8/2028",Standard Class,114300,United States,Louisville,Kentucky,,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,65.33
6203,US-2023-115588-CHO-MIL-31000,"11/10/2023","5/4/2029",Second Class,115588,United States,Toledo,Ohio,,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92
6205,US-2023-115588-CHO-SCR-58000,"11/10/2023","5/4/2029",Second Class,115588,United States,Toledo,Ohio,,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,69.44
483,US-2021-167164-CHO-FUD-51000,"5/13/2021","11/5/2026",Second Class,167164,United States,West Jordan,Utah,,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,66.67
803,US-2021-103058-CHO-TRI-54000,"7/23/2021","1/14/2027",First Class,103058,United States,New York City,New York,,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33
